Categories,Courses Name,Tenants,Difficulty Level,Course Rating,Course registered year,No.of Queries Searched
Machine Learning,Machine Learning for All,Rice University,Intermediate,4,2014,42
Machine Learning,Machine Learning Foundations: A Case Study Approach,"University of California, Irvine",Intermediate,4,2010,44
Machine Learning,"Smart Analytics, Machine Learning, and AI on GCP","University of California, Irvine",Conversant,2,2015,49
Machine Learning,Fake News Detection with Machine Learning,The University of Tokyo,Advanced,4,2019,47
Machine Learning,Optimizing Machine Learning Performance,The University of Hong Kong,Intermediate,2,2016,40
Machine Learning,First Steps in Linear Algebra for Machine Learning,Tel Aviv University,Advanced,3,2016,10
SQL,Mastering SQL Joins,University of Colorado System,Intermediate,5,2020,16
SQL,Complex Retrieval Queries in MySQL Workbench,National Research Tomsk State University,Intermediate,2,2018,31
SQL,Advanced SQL Retrieval Queries in SQLiteStudio,platform courses,Intermediate,2,2013,11
SQL,Building a Dynamic Web App using PHP & MySQL,Palo Alto Networks,Conversant,5,2020,22
SQL,Distributed Computing with Spark SQL,Korea Advanced Institute of Science and Technology(KAIST),Advanced,3,2017,11
SQL,Simple Retrieval Queries in MySQL Workbench,"University of California, Davis",Conversant,4,2012,50
SQL,SQL Joins,platform courses,Intermediate,5,2010,40
SQL,Structured Query Language (SQL) using SAS,Yonsei University,Intermediate,3,2010,29
SQL,Introduction to Structured Query Language (SQL),University of Colorado Boulder,Advanced,3,2013,44
SQL,Explore stock prices with Spark SQL,Technion - Israel Institute of Technology,Advanced,3,2018,36
SQL,NoSQL systems,National Research University Higher School of Economics,Beginner,4,2011,43
SQL,CRUD Operations using MongoDB NoSQL,platform courses,Intermediate,5,2020,32
SQL,Beginning SQL Server,Michigan State University,Conversant,3,2013,34
SQL,Mastering SQL Joins,National University of Singapore,Advanced,5,2011,28
SQL,Complex Retrieval Queries in MySQL Workbench,platform courses,Intermediate,5,2014,50
SQL,Advanced SQL Retrieval Queries in SQLiteStudio,DeepLearning.AI,Conversant,3,2014,49
SQL,Building a Dynamic Web App using PHP & MySQL,University of Illinois at Urbana-Champaign,Beginner,4,2011,19
SQL,Distributed Computing with Spark SQL,Copenhagen Business School,Intermediate,3,2009,43
SQL,Simple Retrieval Queries in MySQL Workbench,platform courses,Intermediate,2,2017,3
SQL,SQL Joins,IE Business School,Intermediate,2,2014,1
SQL,Structured Query Language (SQL) using SAS,American Museum of Natural History,Conversant,5,2015,24
SQL,Introduction to Structured Query Language (SQL),platform courses,Beginner,4,2016,42
SQL,Explore stock prices with Spark SQL,National University of Singapore,Conversant,5,2015,9
SQL,NoSQL systems,Icahn School of Medicine at Mount Sinai,Intermediate,4,2014,46
SQL,CRUD Operations using MongoDB NoSQL,University of Minnesota,Advanced,4,2012,46
SQL,Beginning SQL Server,Automation Anywhere,Advanced,4,2012,49
Science,"Philosophy, Science and Religion: Philosophy and Religion",Moscow Institute of Physics and Technology,Beginner,3,2010,8681
Science,"Doping : Sports, Organizations and Sciences",Saint Petersburg State University,Advanced,5,2011,49
Science,AstroTech: The Science and Technology behind Astronomical Discovery,"University of California, Davis",Advanced,3,2019,48
Science,Mathematical Thinking in Computer Science,Hebrew University of Jerusalem,Intermediate,5,2010,44
Science,Computational Neuroscience,University of Illinois at Urbana-Champaign,Beginner,3,2015,36
Science,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,Yale University,Beginner,5,2017,40
Science,Methods and Statistics in Social Science - Final Research Project,University of Colorado Boulder,Intermediate,4,2014,47
Science,Introduction to Communication Science,platform courses,Beginner,4,2013,28
Science,Measuring Causal Effects in the Social Sciences,University of Colorado System,Conversant,3,2012,23
Science,Teaching in University Science Laboratories (Developing Best Practice),Duke University,Beginner,4,2016,29
Science,Intellectual Humility: Science,platform courses,Conversant,4,2020,29
Science,Global Warming I: The Science and Modeling of Climate Change,Google Cloud,Beginner,4,2009,37
Science,Challenging Forensic Science: How Science Should Speak to Court,EIT Digital,Conversant,3,2017,2
Science,Science of Training Young Athletes Part 2,EIT Digital,Advanced,5,2019,20
Science,Materials Science: 10 Things Every Engineer Should Know,platform courses,Beginner,2,2010,22
Science,"Computer Science: Algorithms, Theory, and Machines",The University of North Carolina at Chapel Hill,Conversant,5,2016,2613
Science,The Science of Stem Cells,Shanghai Jiao Tong University,Advanced,3,2018,23
Science,Science of Exercise,IBM,Advanced,4,2012,8759
Science,"Philosophy, Science and Religion: Science and Philosophy",Technical University of Denmark (DTU),Conversant,4,2013,25
Science,Teaching Science at University,The Chinese University of Hong Kong,Intermediate,3,2011,2
Science,The Science of the Solar System,Johns Hopkins University,Beginner,4,2020,27
Science,Science Matters: Let's Talk About COVID-19,platform courses,Beginner,3,2019,3
Science,The Science of Success: What Researchers Know that You Should Know,University of Cape Town,Beginner,3,2020,7
Science,Wood Science: Beyond Building,Emory University,Intermediate,2,2015,22
Science,Introduction to Translational Science,IBM,Conversant,4,2013,37
Science,Medical Neuroscience,University of Michigan,Intermediate,4,2014,2
Science,Emergent Phenomena in Science and Everyday Life,University of Colorado Boulder,Advanced,4,2016,33
Science,The Arts and Science of Relationships: Understanding Human Needs,platform courses,Advanced,5,2020,6
Science,Social Science Approaches to the Study of Chinese Society Part 1,University of Toronto,Intermediate,5,2020,2
Science,Social Science Approaches to the Study of Chinese Society Part 2,Google Cloud,Advanced,2,2016,22
Science,The Science of Well-Being,Universiteit Leiden,Advanced,2,2017,49
Science,Systems Science and Obesity,National Research University Higher School of Economics,Conversant,5,2010,22
Science,Protecting the World: Introducing Corrosion Science and Engineering,University of Cape Town,Conversant,3,2009,3
Science,Biosphere 2 Science for the Future of Our Planet,platform courses,Conversant,2,2013,14
Science,Science Literacy,platform courses,Intermediate,2,2016,21
Science,The Science of Training Young Athletes,Commonwealth Education Trust,Beginner,5,2013,5
Science,Mind of the Universe: Science in Progress,University of Alberta,Conversant,2,2012,17
Science,Science & Religion 101,Arizona State University,Beginner,5,2020,20
Science,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,University of Minnesota,Advanced,3,2020,40
Science,"Constructivism and Mathematics, Science, and Technology Education",University of Manchester,Beginner,5,2013,3
Science,Studying Cities: Social Science Methods for Urban Research,Google Cloud,Intermediate,3,2012,29
Science,The Science of Gastronomy,University of Illinois at Urbana-Champaign,Conversant,2,2019,39
Science,An Introduction to Consumer Neuroscience & Neuromarketing,Yonsei University,Conversant,4,2011,18
Science,Computational Social Science Capstone Project,The Hong Kong University of Science and Technology,Intermediate,3,2017,24
Science,Transmission electron microscopy for materials science,The Hong Kong University of Science and Technology,Conversant,4,2014,34
Science,Being a researcher (in Information Science and Technology),platform courses,Beginner,2,2011,40
Science,Chinese Politics Part 1 ï¿½ China and Political Science,Johns Hopkins University,Advanced,2,2011,16
Science,Fundamental Neuroscience for Neuroimaging,Rutgers the State University of New Jersey,Conversant,5,2010,47
Science,"Philosophy, Science and Religion: Religion and Science",University of Illinois at Urbana-Champaign,Intermediate,4,2010,1544
Science,Computational Social Science Methods,DeepLearning.AI,Advanced,4,2018,46
Science,From Climate Science to Action,platform courses,Intermediate,4,2017,37
Science,Introduction to Forensic Science,"University of California, Davis",Intermediate,5,2012,30
Science,"Philosophy, Science and Religion: Philosophy and Religion",University of California San Diego,Advanced,5,2012,1
Science,"Doping : Sports, Organizations and Sciences",University of California San Diego,Intermediate,2,2019,18
Science,AstroTech: The Science and Technology behind Astronomical Discovery,Northwestern University,Intermediate,4,2015,44
Science,Mathematical Thinking in Computer Science,Georgia Institute of Technology,Advanced,5,2013,32
Science,Computational Neuroscience,Macquarie University,Intermediate,4,2011,9
Science,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,University of Colorado Boulder,Conversant,5,2012,21
Science,Methods and Statistics in Social Science - Final Research Project,platform courses,Beginner,3,2009,5993
Science,Introduction to Communication Science,Macquarie University,Advanced,4,2018,21
Science,Measuring Causal Effects in the Social Sciences,National Research Tomsk State University,Beginner,2,2016,18
Science,Teaching in University Science Laboratories (Developing Best Practice),Erasmus University Rotterdam,Intermediate,5,2017,25
Science,Intellectual Humility: Science,University of Minnesota,Advanced,2,2014,18
Science,Global Warming I: The Science and Modeling of Climate Change,SAS,Intermediate,3,2011,30
Science,Challenging Forensic Science: How Science Should Speak to Court,University of Michigan,Advanced,2,2010,17
Science,Science of Training Young Athletes Part 2,University of Colorado Boulder,Intermediate,4,2016,17
Science,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis",Conversant,5,2011,20
Science,"Computer Science: Algorithms, Theory, and Machines",platform courses,Beginner,2,2020,8
Science,The Science of Stem Cells,Universiteit Leiden,Advanced,3,2014,34
Science,Science of Exercise,Michigan State University,Beginner,3,2009,31
Science,"Philosophy, Science and Religion: Science and Philosophy",Duke University,Intermediate,4,2009,46
Science,Teaching Science at University,University of Alberta,Beginner,4,2013,15
Science,The Science of the Solar System,Atlassian,Intermediate,3,2009,41
Science,Science Matters: Let's Talk About COVID-19,The State University of New York,Intermediate,2,2018,13
Science,The Science of Success: What Researchers Know that You Should Know,Macquarie University,Conversant,5,2016,10
Science,Wood Science: Beyond Building,platform courses,Advanced,4,2009,38
Science,Introduction to Translational Science,EDHEC Business School,Intermediate,5,2017,45
Science,Medical Neuroscience,Johns Hopkins University,Intermediate,5,2016,20
Science,Emergent Phenomena in Science and Everyday Life,Yale University,Conversant,3,2015,29
Science,The Arts and Science of Relationships: Understanding Human Needs,National Research University Higher School of Economics,Advanced,4,2018,50
Science,Social Science Approaches to the Study of Chinese Society Part 1,Yonsei University,Advanced,2,2018,26
Science,Social Science Approaches to the Study of Chinese Society Part 2,platform courses,Conversant,2,2010,24
Science,The Science of Well-Being,Politecnico di Milano,Beginner,2,2012,21
Science,Systems Science and Obesity,University of California San Diego,Advanced,4,2012,46
Science,Protecting the World: Introducing Corrosion Science and Engineering,Duke University,Advanced,3,2011,3820
Science,Biosphere 2 Science for the Future of Our Planet,University of California San Diego,Advanced,3,2011,18
Science,Science Literacy,SAS,Conversant,4,2018,40
Science,The Science of Training Young Athletes,Columbia University,Beginner,3,2009,3
Science,Mind of the Universe: Science in Progress,EIT Digital,Conversant,4,2018,29
Science,Science & Religion 101,University of Colorado System,Advanced,4,2017,32
Science,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,University of Minnesota,Conversant,2,2015,38
Science,"Constructivism and Mathematics, Science, and Technology Education",Northeastern University,Intermediate,4,2012,47
Science,Studying Cities: Social Science Methods for Urban Research,University of Alberta,Beginner,3,2013,6
Science,The Science of Gastronomy,University of Illinois at Urbana-Champaign,Advanced,5,2010,21
Science,An Introduction to Consumer Neuroscience & Neuromarketing,Northwestern University,Intermediate,4,2010,18
Science,Computational Social Science Capstone Project,National Research Tomsk State University,Conversant,2,2018,35
Science,Transmission electron microscopy for materials science,University of Colorado System,Beginner,3,2020,48
Science,Being a researcher (in Information Science and Technology),Imperial College London,Beginner,5,2017,29
Science,Chinese Politics Part 1 ï¿½ China and Political Science,Johns Hopkins University,Beginner,5,2009,48
Science,Fundamental Neuroscience for Neuroimaging,University System of Georgia,Conversant,4,2013,33
Science,"Philosophy, Science and Religion: Religion and Science",Johns Hopkins University,Beginner,2,2019,41
Science,Computational Social Science Methods,University of Geneva,Conversant,4,2018,27
Science,From Climate Science to Action,Google Cloud,Intermediate,3,2015,12
Science,Introduction to Forensic Science,Johns Hopkins University,Intermediate,5,2016,17
Music,The Music of American English Pronunciation,Arizona State University,Intermediate,3,2020,43
Music,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Arizona State University,Advanced,4,2020,2
Music,The Art of Music Production,Indian School of Business,Intermediate,5,2014,26
Music,The Art of Music Production,Curtis Institute of Music,Advanced,5,2011,41
Music,The Place of Music in 21st Century Education,University of Washington,Conversant,3,2020,13
Music,The Art of Music Production,platform courses,Intermediate,2,2017,25
Music,The Art of Music Production,platform courses,Advanced,3,2011,43
Music,Building Your Career in Music: Developing A Brand and Funding Your Music,Politecnico di Milano,Conversant,3,2011,3
Music,Approaching Music Theory: Melodic Forms and Simple Harmony,The University of Hong Kong,Beginner,2,2015,8372
Music,Developing Your Musicianship: Final Project,Yonsei University,Intermediate,4,2016,34
Music,"The Music of the Rolling Stones, 1962-1974",University of Illinois at Urbana-Champaign,Conversant,2,2016,44
Music,"The American South: Its Stories, Music, and Art",Duke University,Advanced,3,2016,1
Music,Music and Social Action,University of Colorado Boulder,Advanced,3,2016,19
Music,A tecnologia da produï¿½ï¿½o musical,"University of California, Irvine",Intermediate,5,2019,1
Music,Building Your Career in Music: Developing A Brand and Funding Your Music,University of Rochester,Conversant,3,2018,8874
Music,Fundamentals of Music Theory,University System of Georgia,Advanced,5,2017,28
Music,The Music of the Beatles,The State University of New York,Intermediate,5,2013,4
Music,Getting Started With Music Theory,Eindhoven University of Technology,Beginner,3,2010,42
Music,iPad Music Player in XD,"University of California, Irvine",Intermediate,2,2012,45
Music,Electronic Music Performance Techniques,Macquarie University,Beginner,4,2012,37
Music,Teaching Popular Music in the Classroom,Alberta Machine Intelligence Institute,Advanced,5,2018,36
Music,Singing Popular Music,University of Rochester,Advanced,5,2009,4
Music,Write Like Mozart: An Introduction to Classical Music Composition,National Research University Higher School of Economics,Intermediate,3,2009,6
Music,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,"University of California, Davis",Advanced,5,2014,11
Music,Fundamentals of Rehearsing Music Ensembles,University of Colorado Boulder,Intermediate,3,2020,19
Music,The Technology of Music Production,ESCP Business School,Beginner,5,2012,21
Music,The Technology of Music Production,Moscow Institute of Physics and Technology,Intermediate,4,2019,32
Music,Music Production Capstone,platform courses,Advanced,4,2010,9533
Music,Music's Big Bang: The Genesis of Rock 'n' Roll,Yale University,Intermediate,5,2019,8
Music,Music for Wellness,University of Colorado System,Beginner,3,2009,9
Music,Music as Biology: What We Like to Hear and Why,University of Manchester,Beginner,3,2015,45
Music,Todayï¿½s Music Industry,University of Colorado System,Conversant,5,2015,16
Music,Creating Sounds for Electronic Music,University of London,Intermediate,3,2009,12
Music,The Importance and Power of Music in our Society,Sciences Po,Conversant,3,2014,3
Music,The Music of American English Pronunciation,Universitat de Barcelona,Conversant,4,2012,33
Music,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Unity,Beginner,3,2012,24
Music,The Art of Music Production,University of Virginia,Conversant,4,2019,46
Music,The Art of Music Production,Johns Hopkins University,Beginner,2,2020,48
Music,The Place of Music in 21st Century Education,Northwestern University,Intermediate,2,2018,1
Music,The Art of Music Production,University of Illinois at Urbana-Champaign,Intermediate,4,2016,5
Music,The Art of Music Production,Imperial College London,Intermediate,4,2012,23
Music,Building Your Career in Music: Developing A Brand and Funding Your Music,The University of Melbourne,Beginner,3,2010,36
Music,Approaching Music Theory: Melodic Forms and Simple Harmony,University of Illinois at Urbana-Champaign,Advanced,2,2010,10
Music,Developing Your Musicianship: Final Project,Korea Advanced Institute of Science and Technology(KAIST),Beginner,5,2013,41
Music,"The Music of the Rolling Stones, 1962-1974",platform courses,Advanced,2,2011,32
Music,"The American South: Its Stories, Music, and Art",University of Alberta,Advanced,5,2017,22
Music,Music and Social Action,Rutgers the State University of New Jersey,Advanced,5,2020,37
Music,A tecnologia da produï¿½ï¿½o musical,The Hong Kong University of Science and Technology,Beginner,4,2011,4
Music,Building Your Career in Music: Developing A Brand and Funding Your Music,Macquarie University,Beginner,2,2018,9
Music,Fundamentals of Music Theory,University of London,Intermediate,2,2013,45
Music,The Music of the Beatles,National Research University Higher School of Economics,Beginner,3,2017,21
Music,Getting Started With Music Theory,University of London,Conversant,3,2012,4215
Music,iPad Music Player in XD,University of Illinois at Urbana-Champaign,Beginner,2,2015,50
Music,Electronic Music Performance Techniques,EIT Digital,Advanced,2,2015,36
Music,Teaching Popular Music in the Classroom,National Research Tomsk State University,Intermediate,5,2015,50
Music,Singing Popular Music,University of Minnesota,Intermediate,4,2013,36
Music,Write Like Mozart: An Introduction to Classical Music Composition,Georgia Institute of Technology,Beginner,4,2011,15
Music,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,platform courses,Intermediate,5,2017,38
Music,Fundamentals of Rehearsing Music Ensembles,IBM,Beginner,3,2017,38
Music,The Technology of Music Production,Institute for the Future,Advanced,2,2016,43
Music,The Technology of Music Production,Google Cloud,Beginner,2,2019,20
Music,Music Production Capstone,Indian School of Business,Conversant,2,2011,24
Music,Music's Big Bang: The Genesis of Rock 'n' Roll,"University of California, Irvine",Intermediate,4,2017,12
Music,Music for Wellness,"University of Maryland, College Park",Beginner,4,2017,31
Music,Music as Biology: What We Like to Hear and Why,Google Cloud,Intermediate,2,2012,17
Music,Todayï¿½s Music Industry,Yale University,Advanced,3,2014,39
Music,Creating Sounds for Electronic Music,IE Business School,Beginner,2,2013,45
Music,The Importance and Power of Music in our Society,platform courses,Advanced,4,2018,21
Agile,Agile Projects: Developing Tasks with Taiga,Copenhagen Business School,Advanced,2,2016,44
Agile,Agile Projects: Creating User Stories with Value in Taiga,University of Minnesota,Advanced,4,2018,49
Agile,Software Processes and Agile Practices,"University of California, Irvine",Advanced,5,2017,36
Agile,Agile Meets Design Thinking,Berklee College of Music,Beginner,4,2019,46
Agile,Managing an Agile Team,"University of California, Irvine",Intermediate,2,2016,10
Agile,Managing an Agile Team,platform courses,Advanced,5,2011,7
Agile,Agile Meets Design Thinking,Peter the Great St. Petersburg Polytechnic University,Advanced,2,2012,41
Agile,Agile Planning for Software Products,IBM,Advanced,3,2017,18
Agile,Agile Analytics,University of Amsterdam,Advanced,2,2015,25
Agile,Agile Analytics,platform courses,Intermediate,3,2020,33
Agile,Agile Projects: Develop Product Wireframe Prototypes in Miro,Peking University,Conversant,2,2016,42
Agile,Agile with Atlassian Jira,Indian School of Business,Intermediate,2,2016,36
Agile,Agile Software Development,Duke University,Beginner,4,2011,33
Agile,Agile Projects: Defining Epics and Mapping Value with Taiga,Saint Petersburg State University,Conversant,4,2015,25
Agile,Agile Projects: Developing Tasks with Taiga,Georgia Institute of Technology,Advanced,2,2011,36
Agile,Agile Projects: Creating User Stories with Value in Taiga,Northwestern University,Advanced,5,2014,36
Agile,Software Processes and Agile Practices,INSEAD,Advanced,2,2016,18
Agile,Agile Meets Design Thinking,platform courses,Conversant,5,2017,2
Agile,Managing an Agile Team,Universitat de Barcelona,Intermediate,2,2018,27
Agile,Managing an Agile Team,University of Colorado System,Intermediate,5,2017,25
Agile,Agile Meets Design Thinking,Autodesk,Advanced,5,2013,14
Agile,Agile Planning for Software Products,University of Colorado Boulder,Intermediate,4,2017,20
Agile,Agile Analytics,EIT Digital,Advanced,3,2017,22
Agile,Agile Analytics,University of Amsterdam,Advanced,5,2012,33
Agile,Agile Projects: Develop Product Wireframe Prototypes in Miro,University of London,Intermediate,3,2015,7984
Agile,Agile with Atlassian Jira,Nanjing University,Beginner,2,2018,36
Agile,Agile Software Development,Commonwealth Education Trust,Conversant,4,2018,5
Agile,Agile Projects: Defining Epics and Mapping Value with Taiga,The University of Edinburgh,Intermediate,3,2014,36
Crypto,Cryptography and Hashing Overview,Rice University,Advanced,4,2009,9
Crypto,Blockchain Opportunities Beyond Crypto Assets,platform courses,Beginner,3,2020,12
Crypto,Cryptography: Boolean functions and related problems,IBM,Intermediate,5,2013,38
Crypto,The Merkle Tree and Cryptocurrencies,Rice University,Intermediate,5,2012,40
Crypto,Symmetric Cryptography,University of Pittsburgh,Beginner,5,2009,44
Crypto,Symmetric Cryptography,The Museum of Modern Art,Conversant,2,2018,10
Crypto,Cryptographic Hash and Integrity Protection,Google Cloud,Beginner,4,2020,40
Crypto,"Understanding, Using, and Securing Crypto and Digital Assets",platform courses,Beginner,3,2011,10
Crypto,Cryptography,University of California San Diego,Conversant,2,2020,15
Crypto,Classical Cryptosystems and Core Concepts,Imperial College London,Advanced,3,2020,5
Crypto,Cryptography and Information Theory,platform courses,Intermediate,5,2014,22
Crypto,Introduction to Blockchain: Using and Securing Cryptocurrencies,The State University of New York,Intermediate,4,2013,41
Crypto,Mathematical Foundations for Cryptography,Johns Hopkins University,Advanced,5,2017,9
Crypto,Bitcoin and Cryptocurrency Technologies,Sciences Po,Advanced,5,2010,21
Crypto,Blockchain and Cryptocurrency Explained,University of Michigan,Conversant,3,2015,15
Crypto,Cryptography,University of Illinois at Urbana-Champaign,Advanced,4,2009,4
Crypto,Number Theory and Cryptography,Duke University,Conversant,2,2015,36
Crypto,Cryptography and Hashing Overview,University of Alberta,Beginner,5,2009,30
Crypto,Blockchain Opportunities Beyond Crypto Assets,platform courses,Conversant,3,2009,17
Crypto,Cryptography: Boolean functions and related problems,Johns Hopkins University,Intermediate,4,2020,23
Crypto,The Merkle Tree and Cryptocurrencies,platform courses,Beginner,5,2010,35
Crypto,Symmetric Cryptography,Universiteit Leiden,Intermediate,3,2011,24
Crypto,Symmetric Cryptography,University of Illinois at Urbana-Champaign,Intermediate,2,2012,28
Crypto,Cryptographic Hash and Integrity Protection,University of Colorado Boulder,Advanced,3,2012,1
Crypto,"Understanding, Using, and Securing Crypto and Digital Assets",University of Illinois at Urbana-Champaign,Conversant,2,2014,22
Crypto,Cryptography,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Beginner,5,2020,19
Crypto,Classical Cryptosystems and Core Concepts,platform courses,Advanced,4,2016,3
Crypto,Cryptography and Information Theory,National Research University Higher School of Economics,Beginner,2,2011,30
Crypto,Introduction to Blockchain: Using and Securing Cryptocurrencies,Duke University,Beginner,2,2017,25
Crypto,Mathematical Foundations for Cryptography,Johns Hopkins University,Beginner,3,2020,48
Crypto,Bitcoin and Cryptocurrency Technologies,University of Illinois at Urbana-Champaign,Intermediate,3,2018,12
Crypto,Blockchain and Cryptocurrency Explained,University of Illinois at Urbana-Champaign,Advanced,2,2014,33
Crypto,Cryptography,IBM,Intermediate,5,2019,18
Crypto,Number Theory and Cryptography,University of Washington,Intermediate,3,2013,27
Architecture,Making Architecture,University of Illinois at Urbana-Champaign,Beginner,2,2019,10
Architecture,Software Architecture,Goldman Sachs,Conversant,3,2015,45
Architecture,Enterprise Architecture,Berklee College of Music,Beginner,5,2019,26
Architecture,Service-Oriented Architecture,University of Alberta,Intermediate,2,2010,29
Architecture,Embedded Software and Hardware Architecture,Johns Hopkins University,Advanced,2,2016,23
Architecture,Computer Architecture,University of Colorado System,Advanced,3,2009,22
Architecture,Web Design: Strategy and Information Architecture,University of Virginia,Advanced,2,2017,50
Architecture,Software Architecture for the Internet of Things,Ludwig-Maximilians-Universitï¿½t Mï¿½nchen (LMU),Beginner,2,2013,27
Architecture,Roman Architecture,University of Colorado System,Advanced,5,2017,33
Architecture,Fundamentals of Parallelism on Intel Architecture,IE Business School,Beginner,5,2009,19
Architecture,Networking and Security Architecture with VMware NSX,Copenhagen Business School,Intermediate,3,2016,9490
Architecture,Making Architecture,Rutgers the State University of New Jersey,Intermediate,4,2020,45
Architecture,Software Architecture,Princeton University,Conversant,4,2010,35
Architecture,Enterprise Architecture,University of Cape Town,Advanced,5,2019,32
Architecture,Service-Oriented Architecture,Arizona State University,Conversant,2,2020,25
Architecture,Embedded Software and Hardware Architecture,SAS,Advanced,4,2020,29
Architecture,Computer Architecture,platform courses,Conversant,3,2020,45
Architecture,Web Design: Strategy and Information Architecture,Imperial College London,Conversant,5,2010,36
Architecture,Software Architecture for the Internet of Things,The Hong Kong University of Science and Technology,Beginner,4,2017,48
Architecture,Roman Architecture,The Chinese University of Hong Kong,Beginner,3,2015,28
Architecture,Fundamentals of Parallelism on Intel Architecture,Yale University,Advanced,4,2018,6
Architecture,Networking and Security Architecture with VMware NSX,"University of California, Davis",Intermediate,5,2016,23
Film,Write A Feature Length Screenplay For Film Or Television,Johns Hopkins University,Conversant,2,2018,3
Film,Silicon Thin Film Solar Cells,platform courses,Intermediate,3,2009,6
Film,Scandinavian Film and Television,Johns Hopkins University,Conversant,5,2012,3
Film,Getting Your Film off the Ground,Michigan State University,Intermediate,4,2018,29
Film,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",Amazon Web Services,Intermediate,5,2009,23
Film,Build a film club web app on Google AppEngine,Imperial College London,Advanced,3,2020,6
Film,Write A Feature Length Screenplay For Film Or Television,platform courses,Advanced,2,2013,41
Film,Silicon Thin Film Solar Cells,Copenhagen Business School,Conversant,5,2009,30
Film,Scandinavian Film and Television,University of Michigan,Conversant,3,2009,48
Film,Getting Your Film off the Ground,University of Minnesota,Advanced,4,2019,11
Film,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",Saint Petersburg State University,Beginner,2,2019,19
Film,Build a film club web app on Google AppEngine,University of California San Diego,Beginner,4,2019,35
Chinese,More Chinese for Beginners,University of Geneva,Beginner,5,2010,24
Chinese,Chinese for HSK 2,Macquarie University,Beginner,5,2018,40
Chinese,Fundamentals of the Chinese character writing (Part 1),Amazon Web Services,Beginner,4,2016,49
Chinese,Chinese for HSK 3 PART I,"Nanyang Technological University, Singapore",Beginner,3,2018,1
Chinese,Everyday Chinese Medicine 2,University of Illinois at Urbana-Champaign,Advanced,3,2009,48
Chinese,Mandarin Chinese 2: Chinese for Beginners,Wesleyan University,Conversant,3,2009,30
Chinese,Fundamentals of the Chinese character writing. Part 2,IBM,Advanced,4,2011,24
Chinese,Chinese Culture and Contemporary China,IBM,Beginner,4,2018,15
Chinese,Chinese for Beginners,University of Washington,Intermediate,3,2020,24
Chinese,Mandarin Chinese 1: Chinese for Beginners,Intel,Intermediate,5,2020,48
Chinese,Everyday Chinese Medicine,Autodesk,Beginner,2,2013,1
Chinese,Selling to Chinese Consumers,University of California San Diego,Intermediate,4,2015,37
Chinese,Classics of Chinese Humanities: Guided Readings,platform courses,Intermediate,3,2014,48
Chinese,Mandarin Chinese 3: Chinese for Beginners,Rutgers the State University of New Jersey,Intermediate,4,2009,3
Chinese,Chinese Politics Part 2 ï¿½ China and the World,Hebrew University of Jerusalem,Beginner,2,2015,5
Chinese,Chinese for HSK 1,Duke University,Intermediate,2,2013,26
Chinese,Learn Mandarin Chinese: Capstone Project,Duke University,Beginner,2,2011,37
Chinese,More Chinese for Beginners,Yonsei University,Beginner,3,2013,1
Chinese,Chinese for HSK 2,Johns Hopkins University,Intermediate,5,2018,30
Chinese,Fundamentals of the Chinese character writing (Part 1),Georgia Institute of Technology,Intermediate,2,2018,21
Chinese,Chinese for HSK 3 PART I,University of Michigan,Advanced,5,2011,27
Chinese,Everyday Chinese Medicine 2,Johns Hopkins University,Intermediate,4,2020,44
Chinese,Mandarin Chinese 2: Chinese for Beginners,DeepLearning.AI,Advanced,2,2012,14
Chinese,Fundamentals of the Chinese character writing. Part 2,University of California San Diego,Conversant,3,2015,13
Chinese,Chinese Culture and Contemporary China,University of Toronto,Advanced,5,2015,9
Chinese,Chinese for Beginners,Imperial College London,Advanced,4,2011,16
Chinese,Mandarin Chinese 1: Chinese for Beginners,platform courses,Conversant,2,2020,49
Chinese,Everyday Chinese Medicine,Yale University,Conversant,2,2019,18
Chinese,Selling to Chinese Consumers,Duke University,Beginner,3,2015,4
Chinese,Classics of Chinese Humanities: Guided Readings,University of Michigan,Advanced,4,2009,6
Chinese,Mandarin Chinese 3: Chinese for Beginners,Wesleyan University,Beginner,3,2019,24
Chinese,Chinese Politics Part 2 ï¿½ China and the World,Copenhagen Business School,Beginner,2,2011,7255
Chinese,Chinese for HSK 1,Universiteit Leiden,Intermediate,2,2009,50
Chinese,Learn Mandarin Chinese: Capstone Project,Universitï¿½ Bocconi,Intermediate,2,2020,13
Related to China,Intellectual Change in Early China: Warring States and Han,EIT Digital,Conversant,5,2014,8
Related to China,Religions and Society in China,University of Alberta,Advanced,2,2012,2
Related to China,China Strategy,"University of California, Irvine",Conversant,2,2010,23
Related to China,Structuring Values in Modern China,ESSEC Business School,Beginner,4,2020,31
